Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
1/29/2020,14:51:07,162,5940,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:07,375,5941,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:07,563,5942,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:07,772,5943,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:07,973,5944,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:08,170,5945,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:08,362,5946,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:08,563,5947,80,80,77,78,80,80,77,77,82,122,78,80
1/29/2020,14:51:08,779,5948,80,80,77,78,80,80,77,77,82,139,78,80
1/29/2020,14:51:08,975,5949,79,80,77,77,80,80,77,77,82,135,78,80
1/29/2020,14:51:09,171,5950,79,80,77,78,80,80,77,77,82,136,78,80
1/29/2020,14:51:09,365,5951,79,80,77,78,79,80,77,77,82,147,78,80
1/29/2020,14:51:09,563,5952,79,80,77,78,80,80,77,77,82,212,78,80
1/29/2020,14:51:09,771,5953,80,80,77,78,80,80,77,77,82,212,78,80
1/29/2020,14:51:09,974,5954,79,80,77,78,80,80,77,77,82,216,78,80
1/29/2020,14:51:10,172,5955,79,80,77,78,80,80,77,77,82,274,78,80
1/29/2020,14:51:10,372,5956,79,80,77,78,80,80,77,77,82,242,78,80
1/29/2020,14:51:10,588,5957,79,80,77,78,80,80,77,77,82,147,78,80
1/29/2020,14:51:10,774,5958,80,80,77,78,80,80,77,77,82,108,78,80
1/29/2020,14:51:10,972,5959,79,80,77,78,80,80,77,77,82,112,78,80
1/29/2020,14:51:11,174,5960,79,80,77,78,80,80,77,77,82,129,78,80
1/29/2020,14:51:11,376,5961,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:11,583,5962,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:11,773,5963,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:11,974,5964,79,80,77,77,80,80,77,77,82,78,78,80
1/29/2020,14:51:12,171,5965,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:12,376,5966,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:51:12,571,5967,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:12,776,5968,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:12,975,5969,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:13,164,5970,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:13,373,5971,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:13,573,5972,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:13,772,5973,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:13,975,5974,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:14,164,5975,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:14,376,5976,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:14,572,5977,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:14,773,5978,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:14,972,5979,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:15,167,5980,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:15,373,5981,80,80,77,78,80,80,77,77,82,77,78,89
1/29/2020,14:51:15,571,5982,79,80,77,78,80,80,77,77,82,77,78,141
1/29/2020,14:51:15,773,5983,79,80,77,78,80,80,77,77,82,77,78,153
1/29/2020,14:51:15,973,5984,79,80,77,78,80,80,77,77,82,77,78,116
1/29/2020,14:51:16,166,5985,79,80,77,78,80,80,77,77,82,78,78,166
1/29/2020,14:51:16,373,5986,79,80,77,78,80,80,77,77,82,77,78,317
1/29/2020,14:51:16,573,5987,79,80,77,78,80,80,77,77,82,77,78,378
1/29/2020,14:51:16,771,5988,79,80,77,78,80,80,77,77,82,77,78,273
1/29/2020,14:51:16,972,5989,79,80,77,78,80,80,77,77,82,77,78,90
1/29/2020,14:51:17,166,5990,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:17,372,5991,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:17,572,5992,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:17,772,5993,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:17,974,5994,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:18,182,5995,79,80,77,78,80,80,77,77,85,77,78,80
1/29/2020,14:51:18,374,5996,79,80,77,78,80,80,77,77,132,78,78,80
1/29/2020,14:51:18,571,5997,79,80,77,78,80,80,77,77,139,77,78,80
1/29/2020,14:51:18,773,5998,79,80,77,78,80,80,77,77,125,77,78,80
1/29/2020,14:51:18,973,5999,79,80,77,78,80,80,77,77,160,77,78,80
1/29/2020,14:51:19,170,6000,79,80,77,78,80,80,77,77,216,77,78,80
1/29/2020,14:51:19,376,6001,79,80,77,78,80,80,77,77,254,77,78,80
1/29/2020,14:51:19,572,6002,79,80,77,78,80,80,77,77,225,77,78,80
1/29/2020,14:51:19,764,6003,79,80,77,78,80,80,77,77,161,77,78,80
1/29/2020,14:51:19,963,6004,79,80,77,78,80,80,77,77,158,77,78,80
1/29/2020,14:51:20,178,6005,79,80,77,77,80,80,77,77,191,77,78,80
1/29/2020,14:51:20,371,6006,79,80,77,78,80,80,77,77,105,77,78,80
1/29/2020,14:51:20,572,6007,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:51:20,763,6008,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:20,973,6009,79,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,14:51:21,173,6010,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:21,373,6011,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:21,571,6012,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:21,764,6013,79,80,77,78,80,80,77,77,83,77,78,80
1/29/2020,14:51:21,974,6014,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:22,173,6015,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:22,373,6016,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:22,572,6017,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:22,766,6018,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:22,974,6019,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:23,175,6020,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:23,371,6021,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:23,574,6022,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:23,770,6023,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:23,973,6024,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:24,173,6025,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:24,373,6026,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:24,577,6027,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:24,771,6028,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:24,977,6029,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:25,174,6030,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:25,372,6031,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:25,572,6032,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:51:25,771,6033,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:25,973,6034,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:26,172,6035,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:26,363,6036,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:26,573,6037,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:26,778,6038,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:26,973,6039,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:27,176,6040,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:27,364,6041,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:27,569,6042,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:27,773,6043,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:27,974,6044,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:28,172,6045,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:28,362,6046,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:28,575,6047,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:28,773,6048,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:28,976,6049,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:29,172,6050,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:29,366,6051,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:29,573,6052,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:29,773,6053,79,80,77,78,79,80,77,77,82,78,78,80
1/29/2020,14:51:29,973,6054,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:51:30,174,6055,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:30,366,6056,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:30,572,6057,79,80,77,78,80,80,77,77,82,77,78,114
1/29/2020,14:51:30,774,6058,80,80,77,78,80,80,77,77,82,77,78,131
1/29/2020,14:51:30,973,6059,79,80,77,78,80,80,77,77,82,77,78,135
1/29/2020,14:51:31,174,6060,79,80,77,78,80,80,77,77,82,77,78,163
1/29/2020,14:51:31,375,6061,79,80,77,78,80,80,77,77,82,77,78,274
1/29/2020,14:51:31,573,6062,79,80,77,78,80,80,77,77,82,77,78,264
1/29/2020,14:51:31,772,6063,79,80,77,78,80,80,77,77,82,77,78,235
1/29/2020,14:51:31,974,6064,79,80,77,78,80,80,77,77,82,77,78,254
1/29/2020,14:51:32,174,6065,79,80,77,78,80,80,77,77,82,77,78,189
1/29/2020,14:51:32,368,6066,80,80,77,78,80,80,77,77,82,77,78,100
1/29/2020,14:51:32,574,6067,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:32,775,6068,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:32,976,6069,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:33,174,6070,80,80,77,78,80,80,77,77,82,77,78,93
1/29/2020,14:51:33,371,6071,79,80,77,78,80,80,77,77,82,78,78,141
1/29/2020,14:51:33,571,6072,79,80,77,78,80,80,77,77,82,77,78,148
1/29/2020,14:51:33,772,6073,79,80,77,78,79,80,77,77,82,77,78,158
1/29/2020,14:51:33,973,6074,79,80,77,78,80,80,77,77,82,77,78,200
1/29/2020,14:51:34,174,6075,79,80,77,78,80,80,77,77,82,77,78,169
1/29/2020,14:51:34,372,6076,79,80,77,78,80,80,77,77,82,77,78,95
1/29/2020,14:51:34,573,6077,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:34,773,6078,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:34,963,6079,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:35,173,6080,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:35,373,6081,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:35,574,6082,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:35,774,6083,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:35,964,6084,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:36,176,6085,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:36,373,6086,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:36,575,6087,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:36,773,6088,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:36,964,6089,79,80,77,77,79,80,77,77,82,78,78,80
1/29/2020,14:51:37,173,6090,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:37,373,6091,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:37,575,6092,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:37,771,6093,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:51:37,964,6094,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:38,173,6095,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:38,372,6096,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:38,573,6097,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:38,774,6098,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:38,972,6099,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:39,172,6100,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:39,372,6101,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:39,574,6102,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:39,773,6103,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:39,968,6104,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:40,173,6105,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:40,375,6106,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:40,574,6107,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:40,773,6108,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:40,973,6109,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:41,175,6110,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:41,372,6111,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:41,564,6112,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:41,772,6113,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:41,973,6114,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:42,175,6115,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:42,373,6116,79,80,77,78,80,80,77,77,89,77,78,80
1/29/2020,14:51:42,563,6117,79,80,77,78,80,80,77,77,115,77,78,80
1/29/2020,14:51:42,773,6118,79,80,77,78,80,80,77,77,111,77,78,80
1/29/2020,14:51:42,972,6119,81,80,77,78,80,80,77,77,86,77,78,80
1/29/2020,14:51:43,173,6120,87,80,77,78,80,80,77,77,90,77,78,80
1/29/2020,14:51:43,371,6121,104,80,77,78,80,80,77,77,103,77,78,80
1/29/2020,14:51:43,564,6122,121,80,77,78,80,80,77,77,105,77,78,80
1/29/2020,14:51:43,772,6123,151,80,77,78,80,80,77,77,116,77,78,80
1/29/2020,14:51:43,972,6124,162,80,77,78,80,80,77,77,139,77,78,80
1/29/2020,14:51:44,176,6125,184,80,77,78,80,80,77,77,140,77,78,80
1/29/2020,14:51:44,370,6126,187,80,77,78,80,80,77,77,201,77,78,80
1/29/2020,14:51:44,566,6127,196,80,77,78,80,80,77,77,275,77,78,80
1/29/2020,14:51:44,773,6128,216,80,77,78,80,80,77,77,297,77,78,80
1/29/2020,14:51:44,976,6129,214,80,77,78,80,80,77,77,334,77,78,80
1/29/2020,14:51:45,172,6130,200,80,77,78,80,80,77,77,362,77,78,80
1/29/2020,14:51:45,372,6131,232,80,77,78,80,80,77,77,383,77,78,80
1/29/2020,14:51:45,566,6132,221,80,77,78,80,80,77,77,320,77,78,80
1/29/2020,14:51:45,773,6133,236,80,77,78,80,80,77,77,192,77,78,80
1/29/2020,14:51:45,973,6134,229,80,77,78,80,80,77,77,92,77,78,80
1/29/2020,14:51:46,172,6135,263,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:46,377,6136,278,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:46,569,6137,230,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:46,773,6138,122,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:46,977,6139,198,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:47,174,6140,177,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:47,373,6141,187,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:47,570,6142,141,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:47,774,6143,80,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:47,973,6144,129,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:48,167,6145,273,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:48,373,6146,327,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:48,575,6147,318,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:48,772,6148,321,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:48,974,6149,375,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:49,167,6150,217,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:49,373,6151,88,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:49,574,6152,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:49,776,6153,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:49,973,6154,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:50,164,6155,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:50,376,6156,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:50,573,6157,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:50,775,6158,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:50,977,6159,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:51,166,6160,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:51,373,6161,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:51,571,6162,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:51,769,6163,80,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:51,973,6164,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:52,168,6165,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:52,374,6166,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:52,574,6167,80,82,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:52,769,6168,79,89,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:52,974,6169,79,94,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:53,169,6170,79,110,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:53,373,6171,79,162,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:51:53,572,6172,79,112,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:53,775,6173,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:53,974,6174,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:54,182,6175,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:54,373,6176,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:54,573,6177,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:54,764,6178,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:54,975,6179,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:55,170,6180,79,89,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:55,374,6181,79,107,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:55,575,6182,80,105,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:55,764,6183,80,111,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:55,976,6184,79,158,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:56,173,6185,79,173,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:56,375,6186,80,176,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:56,575,6187,79,111,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:56,764,6188,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:56,976,6189,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:57,174,6190,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:57,373,6191,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:57,573,6192,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:57,766,6193,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:57,973,6194,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:58,173,6195,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:58,372,6196,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:58,572,6197,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:58,769,6198,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:58,973,6199,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:59,173,6200,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:59,373,6201,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:51:59,574,6202,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:59,767,6203,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:51:59,976,6204,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:00,172,6205,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:00,372,6206,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:00,577,6207,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:00,770,6208,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:00,973,6209,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:01,174,6210,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:01,373,6211,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:01,574,6212,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:01,769,6213,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:01,972,6214,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:02,176,6215,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:02,363,6216,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:02,572,6217,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:02,777,6218,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:02,972,6219,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:03,172,6220,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:03,364,6221,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:03,570,6222,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:03,773,6223,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:03,973,6224,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:04,175,6225,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:04,364,6226,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:04,575,6227,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:04,774,6228,81,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:04,974,6229,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:05,174,6230,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:05,364,6231,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:05,575,6232,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:05,773,6233,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:05,973,6234,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:06,173,6235,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:52:06,366,6236,79,80,77,78,80,80,77,77,82,78,78,80
1/29/2020,14:52:06,570,6237,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:06,772,6238,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:06,976,6239,79,80,77,77,80,80,77,77,82,77,103,80
1/29/2020,14:52:07,174,6240,79,80,77,78,80,80,77,77,82,77,112,80
1/29/2020,14:52:07,382,6241,80,80,77,78,80,80,77,77,82,77,117,80
1/29/2020,14:52:07,574,6242,80,80,77,78,80,80,77,77,82,78,107,80
1/29/2020,14:52:07,772,6243,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:07,973,6244,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:08,177,6245,79,80,77,77,80,80,77,77,82,77,78,80
1/29/2020,14:52:08,368,6246,79,80,77,77,80,80,77,77,82,77,79,80
1/29/2020,14:52:08,573,6247,79,80,77,78,80,80,77,77,82,77,79,80
1/29/2020,14:52:08,772,6248,79,80,77,78,80,80,77,77,82,77,123,80
1/29/2020,14:52:08,965,6249,80,80,77,78,80,80,77,77,82,77,141,80
1/29/2020,14:52:09,174,6250,79,80,77,78,79,80,77,77,82,77,145,80
1/29/2020,14:52:09,372,6251,79,80,77,78,80,80,77,77,82,77,143,80
1/29/2020,14:52:09,573,6252,79,80,77,78,80,80,77,77,82,77,127,80
1/29/2020,14:52:09,773,6253,79,80,77,78,80,80,77,77,82,77,116,80
1/29/2020,14:52:09,963,6254,79,80,77,78,80,80,77,77,82,77,80,80
1/29/2020,14:52:10,173,6255,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:10,373,6256,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:10,572,6257,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:10,773,6258,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:10,966,6259,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:11,164,6260,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:11,373,6261,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:11,576,6262,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:11,776,6263,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:11,964,6264,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:12,163,6265,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:12,373,6266,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:12,571,6267,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:12,772,6268,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:12,966,6269,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:52:13,173,6270,79,80,77,78,80,80,77,77,82,79,78,80
1/29/2020,14:52:13,364,6271,80,80,77,78,80,80,77,77,82,104,78,80
